id,cidade,numero,bairro,rua,uf
3171874965,Moraes de Goiás,37,São Luiz,Via Fonseca,AM
9981601629,Freitas,97,Sport Club,Favela Rodrigues,AL
8111467011,Vieira do Sul,64,Bandeirantes,Conjunto de Brito,AC
3385639363,Câmara de Araújo,6,Universitário,Estação Vitor Hugo Rios,SE
529085059,Gomes do Oeste,3,Pindura Saia,Favela de Nunes,SP
9615047094,Marques,2,Lagoinha Leblon,Parque de Vargas,PI
1103613757,Dias dos Dourados,40,Vila Santo Antônio,Estação Bárbara da Mota,PR
7556311504,Câmara,61,Floresta,Favela Azevedo,AM
4232047600,Sousa,56,Savassi,Vale Costa,RR
4671666528,Sampaio,60,Guaratã,Rodovia de Castro,RN
7614428830,Martins,100,Mirante,Aeroporto Rocha,MT
3415788151,Cavalcante,66,Itaipu,Feira Silveira,MG
8324061421,Macedo,4,Nazare,Parque de Costa,PA
7190035414,Pimenta de Moura,88,João Paulo Ii,Feira Leão,ES
6940613477,Aparecida,89,Nova Granada,Lago de Vieira,SE
9551329235,da Rosa,21,Acaba Mundo,Setor Costa,SP
3272848305,das Neves Verde,26,Buraco Quente,Largo Vieira,SC
1959776686,das Neves do Campo,16,Vila Ouro Minas,Residencial de Marques,PA
3093604883,Sales,637,Braúnas,Parque de Gonçalves,MG
9113059978,Leão de Brito,7,Barão Homem De Melo 1ª Seção,Vereda de da Mata,AL
3862937717,Aragão,22,Beija Flor,Núcleo de Albuquerque,GO
9363658507,Oliveira,458,Gutierrez,Vila Daniela Novais,BA
2764475700,Silva,10,Mariquinhas,Distrito Benício Silveira,PI
7013504216,Cirino,52,Jaraguá,Condomínio Lopes,RO
7739518351,Sales,173,Ipe,Setor Cirino,MT
2758633972,Fonseca de Mendonça,82,Confisco,Trecho Dias,AP
4619408394,Garcia Alegre,17,Mariano De Abreu,Área de Siqueira,AL
8647793000,Araújo,91,Centro,Viela Pedro Lucas Araújo,RJ
6173270281,Farias de Sousa,106,Vila Pilar,Vereda Castro,SE
1313439326,Garcia do Oeste,14,Etelvina Carneiro,Colônia Andrade,SP
7497094143,da Cunha do Campo,79,Mangueiras,Estrada Ryan Camargo,RO
2071870706,Pereira Grande,3,Vila Piratininga,Praia de Peixoto,AM
8210408833,Azevedo,87,Tupi A,Lago Matheus Marques,AL
5360955798,da Rosa de Gonçalves,687,Vila Da Luz,Estrada Yuri Nogueira,RR
6045213806,Duarte Grande,77,Senhor Dos Passos,Estação de Pimenta,AC
2603396136,da Conceição da Mata,5,Pongelupe,Distrito Pereira,MG
908507127,Castro de Mendes,21,São Bento,Trevo Cecília Nogueira,AC
1132959918,Albuquerque,5,Canadá,Favela Borges,AL
2294381934,Almeida,58,Conjunto Lagoa,Ladeira da Mota,AL
6335379842,Alves Verde,48,Casa Branca,Largo Isabella Marques,SP
3698361240,Carvalho das Pedras,37,Santana Do Cafezal,Lago de Sousa,MS
5446196592,Farias,11,Capitão Eduardo,Jardim de Albuquerque,TO
339560190,Borges,61,Funcionários,Campo Eduarda Martins,PR
5272279475,Andrade do Campo,66,Barreiro,Avenida de Barbosa,PR
1278931995,da Conceição do Oeste,32,Vila Ouro Minas,Aeroporto de Moraes,CE
1390817283,Novais,97,Vila São Francisco,Via de Pinto,BA
6539365563,Campos do Norte,507,Vila Rica,Rua Laís Garcia,PB
7750545510,Rodrigues,2,Jardim Atlântico,Fazenda Teixeira,PB
7307557798,Pimenta,78,Monsenhor Messias,Vila de Pereira,AC
1026769862,da Mata da Praia,87,Vila Real 2ª Seção,Praça de Lima,AM
4301970400,Carvalho,88,Monte Azul,Viela Silva,AP
6409003028,Duarte,86,Vila Da Ária,Quadra da Rocha,CE
4667768364,Dias de Minas,89,Manacas,Lagoa Ryan Casa Grande,RN
2202665890,da Cunha das Flores,52,Boa Vista,Chácara de Jesus,RS
7884302253,Novaes,799,Camponesa 2ª Seção,Estrada de Gomes,RS
1843166161,Guerra,1,Vitoria Da Conquista,Esplanada Maria Isis Martins,TO
9077254106,Montenegro de Minas,87,Novo Tupi,Loteamento de da Luz,PB
2468072751,Oliveira,662,Vila Suzana Primeira Seção,Setor Mateus Câmara,GO
490707567,Castro,28,Oeste,Estrada Vieira,PA
7248977416,Novais,50,Horto Florestal,Estrada Eloá Cavalcanti,AP
6000087275,Montenegro Paulista,72,Vila Ecológica,Estação de da Rocha,PE
4940911507,da Paz de Goiás,20,Cenaculo,Jardim Costa,RO
8780465468,Pacheco,24,Horto,Conjunto Albuquerque,AM
243323779,Rios,101,Vila Dos Anjos,Jardim Apollo Cavalcante,CE
7369421141,Oliveira,35,Pindura Saia,Estação Lunna da Conceição,CE
376297387,Araújo,44,Santa Amelia,Estação Novais,TO
2425755642,Carvalho,789,Cruzeiro,Jardim Eduardo Barros,GO
507280278,Andrade Paulista,56,Oeste,Viaduto Ester da Luz,MT
6093937500,da Costa,19,Santa Inês,Lagoa Sá,ES
7775888708,Lopes,485,Custodinha,Esplanada Anthony Melo,PB
2076441110,da Luz de Moreira,19,Dom Cabral,Estação da Cunha,BA
6059599492,Câmara das Pedras,29,Grota,Sítio Ana Júlia das Neves,AP
1609568307,Fogaça,372,Cidade Nova,Distrito Abreu,BA
331032994,Sousa,942,Candelaria,Viaduto Gustavo Henrique Siqueira,BA
8216767043,Fogaça,2,Vila Barragem Santa Lúcia,Aeroporto Benjamin Jesus,PE
582885576,Novais,77,Antonio Ribeiro De Abreu 1ª Seção,Colônia Eduardo Ribeiro,AM
2968521628,Câmara,27,Concórdia,Conjunto Enrico Azevedo,MA
8549801721,Albuquerque,17,Jardim Atlântico,Largo da Mata,ES
84140109,Barros,14,Santana Do Cafezal,Jardim Gustavo Henrique Sá,RS
7923318463,Nogueira da Praia,30,São Gonçalo,Praça Théo Peixoto,DF
2069557450,Oliveira do Oeste,5,Lagoinha,Distrito Dom da Costa,BA
233704892,da Cunha,73,Baleia,Trevo Gael Melo,BA
4257588685,Brito do Sul,486,Vila Coqueiral,Passarela de Pastor,MG
4131253446,da Conceição,8,Nossa Senhora Aparecida,Distrito Mariane Fonseca,AL
2257578558,Montenegro do Oeste,74,São Tomaz,Condomínio de Novais,GO
3527075113,da Costa,1,Nova Cachoeirinha,Colônia Moraes,TO
3446690462,Cardoso da Praia,73,Maria Helena,Quadra Rafael Rios,PA
8255620319,Costela das Flores,29,Indaiá,Recanto Leão,AC
9240692834,Nascimento,5,Belmonte,Travessa Abreu,RN
5470503364,Cavalcante,32,Conjunto Califórnia I,Chácara Theodoro Andrade,AC
1619733423,Vargas Alegre,839,João Alfredo,Jardim Eloah Barros,DF
4051109327,Moura,572,Graça,Estrada Mirella Fernandes,CE
3595944065,Barros Paulista,56,Fazendinha,Fazenda de Fogaça,SE
5517684607,Cardoso,3,Xodo-Marize,Setor Pedro Miguel Siqueira,RR
9135341462,Martins,6,Sport Club,Favela da Cunha,SE
8803383555,Rios das Flores,15,Ernesto Nascimento,Lagoa de Alves,RS
372481715,Monteiro,22,Vila Antena Montanhês,Condomínio de da Mata,DF
9326500484,Montenegro Grande,52,Pilar,Quadra de Leão,MS
6397527464,Carvalho da Praia,3,Colégio Batista,Vila José Miguel da Conceição,SP
2563825695,da Luz,729,Juliana,Avenida Pimenta,ES
4635477657,Sousa Paulista,43,São Tomaz,Favela Pedro Pacheco,PR
9120591385,Duarte de Ferreira,19,São João Batista,Parque Gabriela Silveira,PE
5110124046,Aragão das Pedras,93,Ernesto Nascimento,Vereda Farias,SC
7565912962,da Mota,96,Vila Ecológica,Largo Ravi Lucca Casa Grande,AP
9472715446,Duarte,54,Vila Suzana Segunda Seção,Travessa Correia,MG
7439170632,Machado das Flores,3,Das Industrias I,Sítio de Viana,RR
6448370648,Nunes,31,Antonio Ribeiro De Abreu 1ª Seção,Fazenda de Moura,RJ
2651762271,Mendes,35,Palmeiras,Campo Maitê Macedo,AC
7347145050,Cardoso,45,Lagoinha Leblon,Passarela Bianca Marques,RN
7424790940,Barros,30,Vila Jardim Montanhes,Área Otávio Ramos,SC
8175600072,Camargo,26,Conjunto Paulo Vi,Vale de Camargo,GO
6001950859,Garcia da Serra,600,Marmiteiros,Rua Pedro Lucas Barbosa,AP
1158513389,Mendes das Pedras,514,Esperança,Distrito Siqueira,SE
8987585223,da Cunha,40,Nova Floresta,Setor Fonseca,RO
1329025634,Nogueira,30,Beija Flor,Vale de Sales,RN
926630566,Cardoso,4,Renascença,Alameda Manuella Teixeira,TO
8883740283,Vieira,37,Lorena,Trecho Peixoto,AL
1154305982,Andrade,28,Olaria,Trecho Camargo,DF
7020060959,Gonçalves,88,Vila Ecológica,Largo de Pinto,PI
1141453820,Silva do Galho,34,Vila São Gabriel,Morro Cassiano,AC
7120480204,Teixeira do Sul,69,Comiteco,Rua Maria Alice Rodrigues,GO
2930666730,Fogaça,18,Barreiro,Ladeira Théo Silveira,SC
4117271349,Pimenta de Nogueira,426,Jonas Veiga,Rodovia Novaes,SC
9275992309,das Neves,37,Vila Da Luz,Via Silveira,MA
2187532409,Fogaça,94,Jardim Guanabara,Distrito Luiz Fernando Cunha,DF
9594530328,Costela Grande,57,Nova Gameleira,Colônia Asafe Mendonça,DF
44622468,Moraes do Oeste,3,Lagoinha Leblon,Fazenda Breno Pereira,AL
7870265560,Azevedo do Norte,95,Tirol,Favela de Sousa,AC
123267661,Rios,8,Milionario,Favela de Pereira,CE
2425028740,Rodrigues da Praia,44,Vila Jardim Montanhes,Pátio Diego da Cunha,PE
7392298078,Souza,824,Céu Azul,Estrada Brito,AC
89939737,Mendes,5,Vila Santo Antônio Barroquinha,Quadra de Moura,RR
7372689751,Lopes,765,Vila Atila De Paiva,Chácara Benjamim Ferreira,SP
1409668075,Nunes do Amparo,556,Cônego Pinheiro 2ª Seção,Trecho Davi Lucca da Conceição,TO
8453817435,Cunha da Praia,63,Vila Paquetá,Fazenda Juan Mendes,PB
7548939304,Cardoso do Amparo,28,Santa Cecilia,Largo Apollo Souza,MT
7328683786,Marques,310,Vale Do Jatoba,Vila de Duarte,MG
467566017,da Costa,88,Dom Cabral,Condomínio de Peixoto,AC
4814371562,Barbosa,609,Santa Rita,Recanto de da Paz,TO
9589815070,Siqueira,27,Vila São Geraldo,Vale Correia,AC
730411223,Rios do Amparo,50,Mariquinhas,Viela de Martins,RS
5910753789,Siqueira,66,Vila Havaí,Setor Maria Julia Castro,RO
577866984,Marques de Goiás,48,Confisco,Vale de da Mota,SP
6559499537,das Neves,3,Cardoso,Travessa Vasconcelos,RS
4141176243,Pastor do Norte,66,Vila Inestan,Quadra Alexandre Viana,MG
8258256395,Caldeira,13,Califórnia,Vale Leandro Azevedo,DF
7298829223,Fogaça do Galho,9,Marajó,Vereda de Novaes,PB
1124610360,Nascimento,22,Vila Inestan,Praia de Ferreira,RO
7269267062,da Paz,42,Europa,Sítio Cavalcante,DF
2651834386,Castro,89,Andiroba,Colônia Camila Lima,AM
6055778319,Novaes,9,Santa Branca,Fazenda Leão,PA
4347611241,Vieira de Silveira,311,Alto Dos Pinheiros,Área Martins,AM
8299304880,Sales do Amparo,38,Vila Coqueiral,Chácara Gabriel Nascimento,MG
8806486527,Fernandes,4,Independência,Condomínio Duarte,TO
568723862,Moraes,1,Universo,Travessa de Caldeira,AP
5835302483,Azevedo,177,Ernesto Nascimento,Chácara das Neves,SE
6304639566,Marques do Oeste,42,Santa Rita De Cássia,Campo de Barbosa,PA
974394075,Barros da Mata,79,Maria Virgínia,Viaduto de Andrade,RJ
3631283971,Mendonça,3,Vila Calafate,Pátio Cavalcante,AL
4258143845,Silveira Grande,264,Juliana,Núcleo Garcia,PI
5423192999,Almeida,85,Mineirão,Quadra Lunna Câmara,MA
2512054566,Machado de da Rocha,6,São Jorge 2ª Seção,Lagoa de Cavalcante,PB
3032516292,Novais,9,Belvedere,Alameda de Vargas,AM
9609384011,Aparecida das Flores,13,Camponesa 2ª Seção,Residencial Pereira,AP
6420098559,Mendonça,53,Bonsucesso,Núcleo Aragão,SE
3956351732,Rodrigues de Vargas,741,Trevo,Trecho de Cardoso,SE
8119147499,Silva,7,Vila Olhos D'água,Travessa Ferreira,AP
6964432722,Albuquerque,97,Vila Ouro Minas,Setor Davi Miguel Pacheco,CE
1641618364,Casa Grande de Goiás,34,Vila Maria,Largo Souza,AP
6122857488,Fogaça de Minas,33,Alta Tensão 1ª Seção,Fazenda de Correia,RR
5080006744,Rodrigues Alegre,69,Concórdia,Vereda Dom Vargas,PR
638215488,Lopes de da Rosa,87,Guaratã,Praça de Peixoto,PA
1627902420,Fonseca de Leão,173,Cardoso,Rua Teixeira,SP
4533126554,Sousa,8,Salgado Filho,Lagoa Moura,RN
9990325230,Dias do Norte,875,Santana Do Cafezal,Área Stephany da Conceição,RR
9788760636,da Cruz de Minas,35,Graça,Passarela Macedo,PB
5086750286,Cavalcanti do Amparo,44,Vila Nova Gameleira 3ª Seção,Campo Luan Peixoto,AC
3354866976,Gonçalves,34,Vila Bandeirantes,Colônia Luiz Henrique Sales,PR
1189019480,Dias da Praia,5,Esplanada,Recanto de Rocha,DF
9261325655,da Cruz dos Dourados,68,Novo Glória,Jardim Cavalcante,AP
9781161099,Costela,60,Boa Viagem,Condomínio Barbosa,CE
727783185,Carvalho,56,Santo Agostinho,Sítio Nascimento,MG
9107623227,Sousa do Galho,93,Cidade Jardim,Feira Kamilly Abreu,MT
3986240990,Cunha,420,Vila Da Amizade,Pátio Laís Nogueira,PB
4933074699,Porto,14,Vila Nova Gameleira 3ª Seção,Viela Teixeira,AC
2396364260,Sá dos Dourados,52,Vila Suzana Segunda Seção,Parque Antony da Rocha,MT
1740285918,Albuquerque da Prata,70,Cidade Jardim Taquaril,Vereda da Mata,TO
7084852396,Farias de Goiás,459,Vila Maria,Quadra Júlia Cunha,RN
8590002367,Moreira,8,São João Batista,Estação de da Luz,AP
2110935277,Sousa,62,Lajedo,Jardim Cardoso,AL
5841126006,Rezende de Azevedo,632,Vila Tirol,Distrito de Freitas,AL
4698148153,das Neves Grande,1,Monsenhor Messias,Jardim Freitas,RN
4305832429,Gomes da Mata,79,Vila Madre Gertrudes 4ª Seção,Recanto Andrade,RR
4612318840,Martins,974,Vila Puc,Rodovia Jesus,DF
151119367,Sampaio de Costa,15,Marieta 1ª Seção,Rua de Azevedo,RS
8336441438,Barros da Mata,9,Alto Vera Cruz,Esplanada de Silveira,RO
317899179,Ribeiro,7,Santa Maria,Vila de Cavalcanti,PB
200385847,Gomes,55,São João,Fazenda Ana Luiza Rios,DF
6692785492,Silva Grande,5,Juliana,Recanto Júlia Sampaio,RO
8359447568,Vieira,949,Nova Pampulha,Colônia de Moreira,PE
4183894616,Vieira de Dias,63,São Francisco,Fazenda Joaquim Mendes,MA
7180650372,Macedo de Goiás,215,Santo Antônio,Praia Henry Gabriel da Paz,AP
9545714970,Cavalcante,48,São Jorge 1ª Seção,Núcleo de Vargas,PR
4522757304,Pacheco de Vasconcelos,1,Embaúbas,Favela Luiz Gustavo Fonseca,MS
2874550172,Guerra,140,Santa Inês,Recanto Castro,RN
5486728472,Vargas,916,Guaratã,Residencial de Castro,MA
4482529761,Campos,44,Garças,Praça de Nunes,SE
557741667,Barros da Praia,98,Copacabana,Loteamento Mendonça,RR
7569995083,Novaes de Minas,168,Santa Efigênia,Avenida Correia,TO
6674730720,Moura das Flores,2,Castelo,Campo Siqueira,CE
5581559384,Pires,8,Mariano De Abreu,Viela Léo Ribeiro,MA
3828726206,da Costa,4,São João Batista,Via Luiz Otávio Sales,SE
4485615902,Montenegro,80,Indaiá,Setor Machado,AP
2405062425,Viana das Pedras,649,Marieta 2ª Seção,Chácara de Souza,SC
2163100716,Nascimento do Galho,4,São Francisco,Viaduto de Almeida,SP
6748506819,Ribeiro da Praia,76,Vila Cemig,Rodovia Ester Campos,SP
995585147,Rodrigues do Amparo,2,Santa Monica,Estrada Sarah Pires,AP
410000838,Sá,57,Vila Real 2ª Seção,Alameda Oliver Pacheco,MT
6580146490,Pimenta Alegre,492,Vila Copasa,Jardim Nogueira,RJ
1766982448,Cassiano,68,Vila Jardim Leblon,Residencial Maria Helena Macedo,SC
7389066355,Pereira,54,Ouro Preto,Vale de Rios,MG
8736592159,Silva da Serra,265,Oeste,Favela Moreira,BA
8412795130,Casa Grande da Praia,30,Vera Cruz,Ladeira de Casa Grande,RN
5356752417,Barros,35,Vila Ouro Minas,Aeroporto Moura,MA
3208843355,da Cunha das Pedras,98,Nova America,Parque Campos,PA
1339685595,Fonseca do Oeste,27,Prado,Vila Antônio Barbosa,RS
1689459579,Moreira do Amparo,36,Serra Verde,Aeroporto Alexandre Caldeira,PE
1539832485,Cardoso da Praia,4,Vila Havaí,Loteamento de Pires,RS
7888907528,Jesus,86,Vila Santa Monica 2ª Seção,Ladeira Melina da Conceição,ES
5461877299,Aparecida,81,Corumbiara,Favela Azevedo,MS
5583087386,Guerra de Minas,2,Conjunto Bonsucesso,Colônia Cavalcante,MG
5184414465,Nogueira,11,Maria Tereza,Praça Sarah da Rosa,RN
6063837367,Alves,218,Leonina,Distrito de Borges,PI
8363388721,Fernandes dos Dourados,63,Vila São João Batista,Residencial de Sales,GO
37581723,Freitas,21,Brasil Industrial,Avenida de Rocha,MT
5623161206,Novaes do Amparo,18,São Jorge 3ª Seção,Praia de Monteiro,RS
9077393754,Mendes Verde,92,Etelvina Carneiro,Campo Isaac Azevedo,RN
6094761756,Nogueira,689,Embaúbas,Loteamento de Novaes,PE
287881668,Cavalcanti de Marques,945,Rio Branco,Condomínio Mateus Almeida,SE
296268138,Pacheco da Mata,48,Vila Cemig,Alameda Melo,RO
1242015289,Leão da Prata,34,Grotinha,Residencial de Mendonça,RJ
2053788201,Costela,59,Satelite,Residencial Eloah Borges,PE
2328116340,Fonseca,28,Outro,Condomínio de Casa Grande,AC
920193155,Cardoso,14,Leticia,Favela Silva,PR
3064359476,Lima Paulista,86,Vila Da Paz,Esplanada Ana Vitória Machado,MG
6540968155,Aragão do Sul,78,Jardim Guanabara,Conjunto de Marques,DF
1950478281,Araújo do Galho,1,Guarani,Rodovia Thiago Barbosa,RR
8060193129,Brito,21,Boa Vista,Loteamento de da Luz,GO
755653125,Mendes de Goiás,79,Aeroporto,Estação Sampaio,MT
8667776918,Viana,273,São Marcos,Loteamento de Alves,RN
580179633,Rezende,4,São Geraldo,Quadra das Neves,SE
7699223496,Mendes,65,Unidas,Fazenda Albuquerque,MA
4294509011,Peixoto,49,Vila Antena Montanhês,Fazenda Ramos,DF
5864245846,Nunes de Goiás,9,Jardinópolis,Viela de Melo,PB
2763855689,Sá da Praia,36,Nova Granada,Conjunto da Paz,RN
8342067055,Gomes,40,Alta Tensão 1ª Seção,Distrito da Mota,MA
5559215804,Rocha,561,Castelo,Recanto de Silveira,SC
9984781364,Carvalho Verde,42,Minas Caixa,Praia Helena Guerra,RO
2776081158,da Cunha Verde,20,Novo Aarão Reis,Condomínio de Andrade,CE
4273801121,Sampaio,18,Grajaú,Rodovia de Leão,PE
3129085874,Ferreira,832,Gameleira,Largo Moraes,RR
5149912025,da Cunha,8,Liberdade,Chácara de da Paz,CE
8965016144,Rezende,12,Nova Suíça,Rodovia Pinto,PR
3953458434,Caldeira,17,Vila São Gabriel,Ladeira Manuela Sales,PA
7880157060,da Paz das Flores,31,Monsenhor Messias,Travessa Ramos,MG
6670928855,Sousa do Campo,208,Das Industrias I,Área de da Costa,SE
3119857843,Lima,564,Beija Flor,Estação Emanuelly Silveira,GO
7321376412,da Costa dos Dourados,9,Estrela Do Oriente,Núcleo de Almeida,RR
5494759700,Campos,62,Conjunto Taquaril,Área Isabel Sales,ES
1194937927,Araújo da Serra,28,João Paulo Ii,Núcleo de Casa Grande,RO
6652478809,Fogaça Grande,2,Braúnas,Rua Sampaio,RR
9874473854,Porto,80,Jatobá,Conjunto Fernandes,PA
5955876935,Cunha,78,São Luiz,Setor Teixeira,PR
482943581,Fogaça,572,Minas Brasil,Feira Maria Luiza Aragão,GO
1455021000,Carvalho das Flores,95,Salgado Filho,Estrada Sousa,ES
3210359689,Câmara,332,Dom Cabral,Viaduto de da Rocha,AP
1832368921,Correia,3,Vila União,Ladeira Cavalcanti,PI
5529123638,Cavalcanti de Andrade,86,Bairro Das Indústrias Ii,Praça Mariah da Cunha,RN
213918888,Sá,26,Renascença,Lago Emanuel Vargas,RJ
2271662941,Nascimento do Galho,13,Santo Agostinho,Distrito Igor Macedo,AM
6115508606,Sá,7,Petropolis,Ladeira Eloá Marques,AC
5812704123,Sampaio do Galho,67,Trevo,Alameda Silveira,MG
6390027106,Novais,9,Calafate,Avenida de Moraes,SP
1953060296,Pastor,18,Tupi B,Praia Teixeira,CE
1730034589,Teixeira Verde,95,Aarão Reis,Jardim de Silveira,ES
7188944404,da Paz de Costela,54,Alpes,Vereda de Costa,AP
1267985112,Câmara de Pinto,343,Vila Nova,Favela Azevedo,SP
1865889279,Monteiro,16,Cidade Jardim Taquaril,Quadra Siqueira,CE
8142700815,Ramos,958,Mariano De Abreu,Feira Pires,AL
5328117982,Moreira,4,Laranjeiras,Trecho Maria Júlia da Cunha,DF
8542209394,Aparecida do Oeste,39,Calafate,Área de Fernandes,RN
5076958792,Cavalcanti,94,Madri,Chácara de da Paz,MA
115682005,Vargas,6,Xangri-Lá,Vale Sarah Fernandes,RO
281291514,Albuquerque,804,Mineirão,Conjunto de da Conceição,SE
8976829199,da Mota,74,Savassi,Lagoa Guerra,AM
3388456927,Nogueira,906,Santa Inês,Praça Porto,PA
6941577290,Jesus Alegre,23,Heliopolis,Praia Novaes,AC
6612269515,Fogaça,66,São Jorge 2ª Seção,Jardim Carvalho,AP
4336937734,da Mota do Oeste,82,Conjunto São Francisco De Assis,Condomínio de Pimenta,PA
738189750,Cassiano,37,Vila Aeroporto Jaraguá,Condomínio Macedo,RR
7646555995,Rios,8,Piratininga,Feira das Neves,RS
6496465534,Cardoso de Rocha,89,Marilandia,Viela Henrique Câmara,CE
821534243,Pereira,7,Túnel De Ibirité,Vale Rhavi Sousa,PI
41639996,Fonseca,844,Minaslandia,Recanto de Sousa,MS
5181032943,Cavalcanti do Amparo,95,Nova Esperança,Setor de Machado,SE
8459777122,Machado do Sul,26,Vila Puc,Praia Garcia,RO
5455582549,da Conceição,93,Engenho Nogueira,Feira de Ferreira,AC
2412688403,Duarte das Flores,72,Barreiro,Vale Peixoto,GO
679458119,Nogueira,8,Túnel De Ibirité,Praia Lima,MG
7778227253,Borges do Campo,28,Vila Nova,Loteamento Macedo,RR
893608214,Santos do Sul,12,Conjunto Capitão Eduardo,Avenida Pacheco,AC
443921915,Correia,9,Juliana,Distrito Luiz Miguel Araújo,PI
1846816525,da Cunha,9,Palmares,Pátio de da Rocha,PB
6543237034,Azevedo,4,Dona Clara,Fazenda Theo Macedo,SC
5094748445,Pires das Pedras,26,Corumbiara,Largo de Freitas,GO
4638492721,da Mota do Norte,603,Conjunto Serra Verde,Jardim da Luz,AM
9857729104,da Mota Alegre,19,Boa Viagem,Quadra Cirino,AL
7755098857,Nascimento do Sul,9,Heliopolis,Rodovia Borges,MG
43454928,da Mota,82,Belvedere,Favela de Viana,MA
3220385549,Sales de da Cruz,44,Esperança,Trevo Camila Lima,MS
267413566,Ribeiro do Amparo,7,Ambrosina,Quadra Maria Sophia Aparecida,SE
190179997,Casa Grande,73,Pongelupe,Lago Lavínia Moraes,RR
5219371723,Lima,299,Cônego Pinheiro 2ª Seção,Viaduto Augusto Cardoso,TO
9112600877,Albuquerque de Monteiro,2,Vila Jardim Montanhes,Estação de Dias,DF
4301131430,Costela do Campo,73,Vila Do Pombal,Recanto Santos,PA
602827926,Castro,44,Jardim Felicidade,Jardim Felipe Pimenta,MG
3321357296,Pacheco,1,Novo Das Industrias,Vereda de Porto,PB
19679917,Carvalho Grande,62,Vila Madre Gertrudes 1ª Seção,Quadra Augusto Pereira,GO
556440178,Pimenta,575,Betânia,Estação Sophie Rios,MA
2746415325,da Rocha,6,São João,Lagoa Sophie Nogueira,RO
1347769668,Aragão de Dias,93,Novo Tupi,Vereda Brayan Cavalcanti,AP
4548841352,Guerra,12,Conjunto Jatoba,Rodovia Daniela Ramos,AC
5140017781,Porto,5,Nossa Senhora De Fátima,Via Brenda Garcia,MA
8420607651,Vargas da Prata,57,Vila Madre Gertrudes 1ª Seção,Avenida Pimenta,AM
7843656430,Rios,154,Vila Real 2ª Seção,Vereda Luísa da Rosa,RJ
6304871450,Pereira de da Cruz,10,Vila Cloris,Trevo de Jesus,MG
9968782077,Castro do Oeste,457,Boa Vista,Setor Rael Rios,PE
2470296486,Cunha,12,Nova Cachoeirinha,Viaduto Nogueira,GO
9002466445,Duarte do Sul,4,Solimoes,Residencial da Mota,PI
4276923150,Alves de Minas,710,Cruzeiro,Praça de Caldeira,RO
